Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,samp_size,Sample Name,Source_material_ID,SRA Study
SRR5369195,AMPLICON,600,28086600,PRJNA379981,SAMN06627850,Metagenome or environmental,21460453,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664496,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.151139 N 155.8233119 W,2_20_FUN205,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_20_FUN205,Sample205,SRP102378
SRR5369196,AMPLICON,600,16462200,PRJNA379981,SAMN06627849,Metagenome or environmental,12395519,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664497,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1514988 N 155.8205746 W,2_19_FUN204,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_19_FUN204,Sample204,SRP102378
SRR5369197,AMPLICON,600,19350000,PRJNA379981,SAMN06627848,Metagenome or environmental,14624283,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664498,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1526044 N 155.817497 W,2_18_FUN203,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_18_FUN203,Sample203,SRP102378
SRR5369198,AMPLICON,600,28876200,PRJNA379981,SAMN06627847,Metagenome or environmental,21642651,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664499,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1531184 N 155.8147147 W,2_17_FUN202,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_17_FUN202,Sample202,SRP102378
SRR5369199,AMPLICON,600,24315000,PRJNA379981,SAMN06627846,Metagenome or environmental,18151086,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664500,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1536588 N 155.811971 W,2_16B_FUN201,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_16B_FUN201,Sample201,SRP102378
SRR5369200,AMPLICON,600,15308400,PRJNA379981,SAMN06627845,Metagenome or environmental,11656063,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664501,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1536588 N 155.811971 W,2_16A_FUN200,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_16A_FUN200,Sample200,SRP102378
SRR5369201,AMPLICON,600,25794600,PRJNA379981,SAMN06627844,Metagenome or environmental,19393228,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664502,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1536588 N 155.811971 W,2_16_FUN199,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_16_FUN199,Sample199,SRP102378
SRR5369202,AMPLICON,600,20906400,PRJNA379981,SAMN06627843,Metagenome or environmental,15218802,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664503,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1538764 N 155.8073956 W,2_15S_FUN198,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_15S_FUN198,Sample198,SRP102378
SRR5369203,AMPLICON,600,26247000,PRJNA379981,SAMN06627842,Metagenome or environmental,19835903,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664504,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1538764 N 155.8073956 W,2_15_FUN197,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_15_FUN197,Sample197,SRP102378
SRR5369204,AMPLICON,600,34312200,PRJNA379981,SAMN06627841,Metagenome or environmental,25750023,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664505,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1542733 N 155.8040183 W,2_14S_FUN196,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_14S_FUN196,Sample196,SRP102378
SRR5369205,AMPLICON,600,24567000,PRJNA379981,SAMN06627840,Metagenome or environmental,18421617,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664506,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1542733 N 155.8040183 W,2_14_FUN195,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_14_FUN195,Sample195,SRP102378
SRR5369206,AMPLICON,600,1932000,PRJNA379981,SAMN06627839,Metagenome or environmental,1546100,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664507,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_EC1_FUN194,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_EC1_FUN194,Sample194,SRP102378
SRR5369207,AMPLICON,600,38759400,PRJNA379981,SAMN06627838,Metagenome or environmental,28958108,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664508,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1551911 N 155.7996752 W,2_13_FUN193,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_13_FUN193,Sample193,SRP102378
SRR5369208,AMPLICON,600,37624800,PRJNA379981,SAMN06627837,Metagenome or environmental,28503547,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664509,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1542168 N 155.7967897 W,2_12_FUN192,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_12_FUN192,Sample192,SRP102378
SRR5369209,AMPLICON,600,43532400,PRJNA379981,SAMN06627836,Metagenome or environmental,32986613,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664510,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.151047 N 155.7922973 W,2_11B_FUN191,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_11B_FUN191,Sample191,SRP102378
SRR5369210,AMPLICON,600,33000600,PRJNA379981,SAMN06627835,Metagenome or environmental,24912754,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664511,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.151047 N 155.7922973 W,2_11A_FUN190,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_11A_FUN190,Sample190,SRP102378
SRR5369211,AMPLICON,600,59887200,PRJNA379981,SAMN06627834,Metagenome or environmental,45170297,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664512,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.151047 N 155.7922973 W,2_11S_FUN189,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_11S_FUN189,Sample189,SRP102378
SRR5369212,AMPLICON,600,39106200,PRJNA379981,SAMN06627833,Metagenome or environmental,29158661,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664513,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.151047 N 155.7922973 W,2_11_FUN188,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_11_FUN188,Sample188,SRP102378
SRR5369213,AMPLICON,600,30511200,PRJNA379981,SAMN06627832,Metagenome or environmental,23007729,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664514,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1483812 N 155.7873264 W,2_10_FUN187,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_10_FUN187,Sample187,SRP102378
SRR5369214,AMPLICON,600,44463000,PRJNA379981,SAMN06627831,Metagenome or environmental,34108211,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664515,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1466804 N 155.7824111 W,2_9_FUN186,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_9_FUN186,Sample186,SRP102378
SRR5369215,AMPLICON,600,48204600,PRJNA379981,SAMN06627830,Metagenome or environmental,36448099,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664516,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1456788 N 155.7778046 W,2_8_FUN185,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_8_FUN185,Sample185,SRP102378
SRR5369216,AMPLICON,600,15358200,PRJNA379981,SAMN06627829,Metagenome or environmental,11661463,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664517,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1441914 N 155.7725012 W,2_7_FUN184,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_7_FUN184,Sample184,SRP102378
SRR5369217,AMPLICON,600,37208400,PRJNA379981,SAMN06627828,Metagenome or environmental,28046939,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664518,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1423334 N 155.7672201 W,2_6B_FUN183,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_6B_FUN183,Sample183,SRP102378
SRR5369218,AMPLICON,600,35218800,PRJNA379981,SAMN06627827,Metagenome or environmental,26881130,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664519,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1423334 N 155.7672201 W,2_6A_FUN182,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_6A_FUN182,Sample182,SRP102378
SRR5369219,AMPLICON,600,28920000,PRJNA379981,SAMN06627826,Metagenome or environmental,21835026,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664520,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1423334 N 155.7672201 W,2_6_FUN181,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_6_FUN181,Sample181,SRP102378
SRR5369220,AMPLICON,600,60176400,PRJNA379981,SAMN06627825,Metagenome or environmental,45472053,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664521,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1409406 N 155.7633525 W,2_5_FUN180,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_5_FUN180,Sample180,SRP102378
SRR5369221,AMPLICON,600,28969200,PRJNA379981,SAMN06627824,Metagenome or environmental,22208549,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664522,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1395456 N 155.7584621 W,2_4_FUN179,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_4_FUN179,Sample179,SRP102378
SRR5369222,AMPLICON,600,21735000,PRJNA379981,SAMN06627823,Metagenome or environmental,16428197,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664523,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1370346 N 155.7533418 W,2_3_FUN178,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_3_FUN178,Sample178,SRP102378
SRR5369223,AMPLICON,600,11153400,PRJNA379981,SAMN06627822,Metagenome or environmental,8539911,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664524,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1346374 N 155.7484341 W,2_2B_FUN177,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_2B_FUN177,Sample177,SRP102378
SRR5369224,AMPLICON,600,33638400,PRJNA379981,SAMN06627821,Metagenome or environmental,25618605,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664525,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1346374 N 155.7484341 W,2_2_FUN176,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_2_FUN176,Sample176,SRP102378
SRR5369225,AMPLICON,600,42222600,PRJNA379981,SAMN06627820,Metagenome or environmental,32286133,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664526,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1322805 N 155.7449897 W,2_1B_FUN175,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_1B_FUN175,Sample175,SRP102378
SRR5369226,AMPLICON,600,46158000,PRJNA379981,SAMN06627819,Metagenome or environmental,35082694,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664527,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1322805 N 155.7449897 W,2_1A_FUN174,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_1A_FUN174,Sample174,SRP102378
SRR5369227,AMPLICON,600,37220400,PRJNA379981,SAMN06627818,Metagenome or environmental,28367612,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664528,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1322805 N 155.7449897 W,2_1_FUN173,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_1_FUN173,Sample173,SRP102378
SRR5369228,AMPLICON,600,4184400,PRJNA379981,SAMN06627817,Metagenome or environmental,3103942,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664529,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_PC2_BAC172,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_PC2_BAC172,Sample172,SRP102378
SRR5369229,AMPLICON,600,7585800,PRJNA379981,SAMN06627816,Metagenome or environmental,5454940,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664530,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_PC1_BAC171,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_PC1_BAC171,Sample171,SRP102378
SRR5369230,AMPLICON,600,6078000,PRJNA379981,SAMN06627815,Metagenome or environmental,4245276,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664531,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_EC_BAC170,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_EC_BAC170,Sample170,SRP102378
SRR5369231,AMPLICON,600,9895800,PRJNA379981,SAMN06627814,Metagenome or environmental,6953173,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664532,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_EC2A_BAC169,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_EC2A_BAC169,Sample169,SRP102378
SRR5369232,AMPLICON,600,7237200,PRJNA379981,SAMN06627813,Metagenome or environmental,5191935,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664533,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_EC1A_BAC168,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_EC1A_BAC168,Sample168,SRP102378
SRR5369233,AMPLICON,600,12826800,PRJNA379981,SAMN06627812,Metagenome or environmental,9041318,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664534,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_EC5_BAC167,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_EC5_BAC167,Sample167,SRP102378
SRR5369234,AMPLICON,600,27132000,PRJNA379981,SAMN06627811,Metagenome or environmental,18757833,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664535,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,3_46B_BAC166,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_46B_BAC166,Sample166,SRP102378
SRR5369235,AMPLICON,600,16596600,PRJNA379981,SAMN06627810,Metagenome or environmental,11440581,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664536,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,3_46A_BAC165,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_46A_BAC165,Sample165,SRP102378
SRR5369236,AMPLICON,600,29504400,PRJNA379981,SAMN06627809,Metagenome or environmental,20820221,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664537,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,3_46S_BAC164,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_46S_BAC164,Sample164,SRP102378
SRR5369237,AMPLICON,600,26742600,PRJNA379981,SAMN06627808,Metagenome or environmental,18968286,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664538,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,3_46_BAC163,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_46_BAC163,Sample163,SRP102378
SRR5369238,AMPLICON,600,13470600,PRJNA379981,SAMN06627807,Metagenome or environmental,9304266,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664539,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1142141 N 155.8785506 W,3_45S_BAC162,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_45S_BAC162,Sample162,SRP102378
SRR5369239,AMPLICON,600,19453800,PRJNA379981,SAMN06627806,Metagenome or environmental,13527816,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664540,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1142141 N 155.8785506 W,3_45_BAC161,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_45_BAC161,Sample161,SRP102378
SRR5369240,AMPLICON,600,23194200,PRJNA379981,SAMN06627805,Metagenome or environmental,16197177,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664541,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1137888 N 155.8758476 W,3_44S_BAC160,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_44S_BAC160,Sample160,SRP102378
SRR5369241,AMPLICON,600,26688600,PRJNA379981,SAMN06627804,Metagenome or environmental,18868194,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664542,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1137888 N 155.8758476 W,3_44_BAC159,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_44_BAC159,Sample159,SRP102378
SRR5369242,AMPLICON,600,9421200,PRJNA379981,SAMN06627803,Metagenome or environmental,6698587,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664543,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1139416 N 155.8736713 W,3_43_BAC158,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_43_BAC158,Sample158,SRP102378
SRR5369243,AMPLICON,600,9463800,PRJNA379981,SAMN06627802,Metagenome or environmental,6709221,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664544,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1176022 N 155.8711959 W,3_42_BAC157,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_42_BAC157,Sample157,SRP102378
SRR5369244,AMPLICON,600,28924800,PRJNA379981,SAMN06627801,Metagenome or environmental,20547710,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664545,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,3_41B_BAC156,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_41B_BAC156,Sample156,SRP102378
SRR5369245,AMPLICON,600,2400,PRJNA379981,SAMN06627800,Metagenome or environmental,82183,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664546,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,3_41A_BAC155,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_41A_BAC155,Sample155,SRP102378
SRR5369246,AMPLICON,600,27675000,PRJNA379981,SAMN06627799,Metagenome or environmental,19441744,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664547,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,3_41S_BAC154,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_41S_BAC154,Sample154,SRP102378
SRR5369247,AMPLICON,600,29788200,PRJNA379981,SAMN06627798,Metagenome or environmental,20908636,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664548,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,3_41_BAC153,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_41_BAC153,Sample153,SRP102378
SRR5369248,AMPLICON,600,19144800,PRJNA379981,SAMN06627797,Metagenome or environmental,13321570,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664549,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1207264 N 155.8678312 W,3_40_BAC152,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_40_BAC152,Sample152,SRP102378
SRR5369249,AMPLICON,600,32302800,PRJNA379981,SAMN06627796,Metagenome or environmental,22834248,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664550,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1228257 N 155.8658719 W,3_39S_BAC151,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_39S_BAC151,Sample151,SRP102378
SRR5369250,AMPLICON,600,24487800,PRJNA379981,SAMN06627795,Metagenome or environmental,16836687,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664551,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1228257 N 155.8658719 W,3_39_BAC150,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_39_BAC150,Sample150,SRP102378
SRR5369251,AMPLICON,600,11628600,PRJNA379981,SAMN06627794,Metagenome or environmental,8076139,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664552,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1246901 N 155.8639178 W,3_38_BAC149,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_38_BAC149,Sample149,SRP102378
SRR5369252,AMPLICON,600,30358800,PRJNA379981,SAMN06627793,Metagenome or environmental,21119961,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664553,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1265913 N 155.8619261 W,3_37S_BAC148,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_37S_BAC148,Sample148,SRP102378
SRR5369253,AMPLICON,600,32854200,PRJNA379981,SAMN06627792,Metagenome or environmental,22709063,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664554,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1265913 N 155.8619261 W,3_37_BAC147,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_37_BAC147,Sample147,SRP102378
SRR5369254,AMPLICON,600,27520800,PRJNA379981,SAMN06627791,Metagenome or environmental,19121443,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664555,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1294363 N 155.8596266 W,3_36B_BAC146,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_36B_BAC146,Sample146,SRP102378
SRR5369255,AMPLICON,600,29031600,PRJNA379981,SAMN06627790,Metagenome or environmental,20394131,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664556,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1294363 N 155.8596266 W,3_36A_BAC145,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_36A_BAC145,Sample145,SRP102378
SRR5369256,AMPLICON,600,27447000,PRJNA379981,SAMN06627789,Metagenome or environmental,19060995,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664557,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1294363 N 155.8596266 W,3_36_BAC144,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_36_BAC144,Sample144,SRP102378
SRR5369257,AMPLICON,600,22066800,PRJNA379981,SAMN06627788,Metagenome or environmental,15073012,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664558,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1308516 N 155.8575303 W,3_35_BAC143,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_35_BAC143,Sample143,SRP102378
